Date,Pin [kg/s]
08/07/2023,0.001673006
09/07/2023,0.000617597
10/07/2023,0.000458082
11/07/2023,0.001584213
12/07/2023,0.001506164
13/07/2023,0.001413857
14/07/2023,0.002323604
15/07/2023,0.002058482
16/07/2023,0.001448413
17/07/2023,0.000762899
18/07/2023,0.001306386
19/07/2023,0.00176907
20/07/2023,0.001505318
21/07/2023,0.001962912
22/07/2023,0.001475855
23/07/2023,0.000439477
24/07/2023,0.000560547
25/07/2023,0.001469753
26/07/2023,0.001689131
27/07/2023,0.001622315
28/07/2023,0.001375974
29/07/2023,0.001675759
30/07/2023,0.001067508
31/07/2023,0.000557797
01/08/2023,0.001600492
02/08/2023,0.001212978
03/08/2023,0.001631494
04/08/2023,0.001606231
05/08/2023,0.001789211
06/08/2023,0.000657248
07/08/2023,0.000508094
08/08/2023,0.00164104
09/08/2023,0.001717634
10/08/2023,0.001842387
11/08/2023,0.001978694
12/08/2023,0.001732372
13/08/2023,0.000904647
14/08/2023,0.000865097
15/08/2023,0.001755446
16/08/2023,0.001655668
17/08/2023,0.001261007
18/08/2023,0.001549395
19/08/2023,0.001925558
20/08/2023,0.000578171
21/08/2023,0.000451785
22/08/2023,0.001244491
23/08/2023,0.001433527
24/08/2023,0.001396967
25/08/2023,0.001585538
26/08/2023,0.001579351
27/08/2023,0.001737305
28/08/2023,0.001749189
29/08/2023,0.002226218
30/08/2023,0.002869403
31/08/2023,0.00218788
01/09/2023,0.002137042
02/09/2023,0.001926183
03/09/2023,0.001446954
04/09/2023,0.001017567
05/09/2023,0.00164652
06/09/2023,0.001350919
07/09/2023,0.001495931
08/09/2023,0.001266377
09/09/2023,0.001116058
10/09/2023,0.00083249
11/09/2023,0.000721052
12/09/2023,0.001497174
13/09/2023,0.000897833
14/09/2023,0.001473321
15/09/2023,0.001246971
16/09/2023,0.001183306
17/09/2023,0.000441579
18/09/2023,0.000442029
19/09/2023,0.001201116
20/09/2023,0.001145699
21/09/2023,0.002275763
22/09/2023,0.002185785
23/09/2023,0.00228216
24/09/2023,0.001167341
25/09/2023,0.000878378
26/09/2023,0.001909368
27/09/2023,0.001925809
28/09/2023,0.001117026
29/09/2023,0.001046112
30/09/2023,0.00073743
01/10/2023,0.000412482
02/10/2023,0.000425344
03/10/2023,0.000885741
04/10/2023,0.00438492
05/10/2023,0.000544839
06/10/2023,0.001031714
07/10/2023,0.001375372
08/10/2023,0.000487577
09/10/2023,0.001017792
10/10/2023,0.001688258
11/10/2023,0.001469161
12/10/2023,0.000753096
13/10/2023,0.00191236
14/10/2023,0.000813676
15/10/2023,0.000499509
16/10/2023,0.000421014
17/10/2023,0.001906513
18/10/2023,0.001837316
19/10/2023,0.001704717
20/10/2023,0.001050427
21/10/2023,0.000510719
22/10/2023,0.000444837
23/10/2023,0.000738022
24/10/2023,0.001353792
25/10/2023,0.001746217
26/10/2023,0.001184132
27/10/2023,0.002099432
28/10/2023,0.005014805
29/10/2023,0.003392219
30/10/2023,0.003361224
31/10/2023,0.004764443
01/11/2023,0.004585531
02/11/2023,0.002481807
03/11/2023,0.00463486
04/11/2023,0.005410364
05/11/2023,0.005408948
06/11/2023,0.006454084
07/11/2023,0.006039177
08/11/2023,0.005604889
09/11/2023,0.005578905
10/11/2023,0.00549516
11/11/2023,0.005630699
12/11/2023,0.004765464
13/11/2023,0.004327864
14/11/2023,0.006263445
15/11/2023,0.01518992
16/11/2023,0.03150161
17/11/2023,0.01158243
18/11/2023,0.008600146
19/11/2023,0.007461972
20/11/2023,0.006805724
21/11/2023,0.00978775
22/11/2023,0.006664744
23/11/2023,0.006001775
24/11/2023,0.005529327
25/11/2023,0.00606079
26/11/2023,0.005090124
27/11/2023,0.006059069
28/11/2023,0.006016125
29/11/2023,0.00656023
30/11/2023,0.006380426
01/12/2023,0.008029465
02/12/2023,0.01245618
03/12/2023,0.008111577
04/12/2023,0.007125859
05/12/2023,0.006835935
06/12/2023,0.007023318
07/12/2023,0.00666899
08/12/2023,0.006513715
09/12/2023,0.00698374
10/12/2023,0.007312535
11/12/2023,0.008865109
12/12/2023,0.01140615
13/12/2023,0.02483795
14/12/2023,0.01817053
15/12/2023,0.01350818
16/12/2023,0.01029016
17/12/2023,0.008092283
18/12/2023,0.007697349
19/12/2023,0.007654577
20/12/2023,0.00766227
21/12/2023,0.007574826
22/12/2023,0.007333731
23/12/2023,0.006715065
24/12/2023,0.006495907
25/12/2023,0.005872414
26/12/2023,0.004304352
27/12/2023,0.002548977
28/12/2023,0.002299279
29/12/2023,0.003017579
30/12/2023,0.002540988
31/12/2023,0.002180912
01/01/2024,0.002312902
02/01/2024,0.002416734
03/01/2024,0.002393228
04/01/2024,0.002894913
05/01/2024,0.004621431
06/01/2024,0.004765045
07/01/2024,0.003134625
08/01/2024,0.001926136
09/01/2024,0.004143309
10/01/2024,0.003673369
11/01/2024,0.004351156
12/01/2024,0.003749373
13/01/2024,0.003002231
14/01/2024,0.002534122
15/01/2024,0.001879273
16/01/2024,0.001825016
17/01/2024,0.002666972
18/01/2024,0.004410496
19/01/2024,0.006618342
20/01/2024,0.007049973
21/01/2024,0.006563625
22/01/2024,0.006294128
23/01/2024,0.006513869
24/01/2024,0.006133831
25/01/2024,0.003341207
26/01/2024,0.004156796
27/01/2024,0.004742863
28/01/2024,0.004380053
29/01/2024,0.003460436
30/01/2024,0.004552221
31/01/2024,0.004692685
01/02/2024,0.00432605
02/02/2024,0.004565031
03/02/2024,0.004404252
04/02/2024,0.001424541
05/02/2024,0.000824404
06/02/2024,0.003016239
07/02/2024,0.002616283
08/02/2024,0.00360442
09/02/2024,0.004219799
10/02/2024,0.003391933
11/02/2024,0.002742437
12/02/2024,0.001991558
13/02/2024,0.003213955
14/02/2024,0.003563559
15/02/2024,0.003749449
16/02/2024,0.003656733
17/02/2024,0.003675628
18/02/2024,0.00258405
19/02/2024,0.002467662
20/02/2024,0.003532901
21/02/2024,0.003711359
22/02/2024,0.003581722
23/02/2024,0.003406428
24/02/2024,0.003872413
25/02/2024,0.003131819
26/02/2024,0.002809542
27/02/2024,0.003667791
28/02/2024,0.003684938
29/02/2024,0.003266101
01/03/2024,0.003829075
02/03/2024,0.003868867
03/03/2024,0.003721423
04/03/2024,0.00235806
05/03/2024,0.003945026
06/03/2024,0.004242049
07/03/2024,0.003576775
08/03/2024,0.003720813
09/03/2024,0.003687437
10/03/2024,0.001359183
11/03/2024,0.001830065
12/03/2024,0.003524165
13/03/2024,0.004276552
14/03/2024,0.004350228
15/03/2024,0.004137998
16/03/2024,0.003651434
17/03/2024,0.002496125
18/03/2024,0.002183323
19/03/2024,0.004924361
20/03/2024,0.004900175
21/03/2024,0.004521287
22/03/2024,0.004600283
23/03/2024,0.004669316
24/03/2024,0.004003725
25/03/2024,0.003778811
26/03/2024,0.004129131
27/03/2024,0.004297233
28/03/2024,0.004427735
29/03/2024,0.003487444
30/03/2024,0.003166835
31/03/2024,0.002414078
01/04/2024,0.002195225
